track_name,track_id,track_popularity,track_duration_ms,artist_name,artist_id,artist_genre,artist_followers,artist_popularity,album_name,album_id,album_release_year,danceability,energy,key,key_name,mode,mode_name,loudness,speechiness,acousticness,tempo,time_signature,times_listened
Pure,0byw9oyQKnZ1fUWHfLQ9Wq,62,254626,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cry,4uQ5kFmXQdCxz3WvM4UUzy,2019,0.537,0.211,6,F#,0,minor,-13.477,0.0312,0.557,134.475,3,5
K.,1FWsomP9StpCcXNWmJk8Cl,85,320030,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.454,0.4,3,D#,1,major,-10.261,0.0265,0.139,93.719,4,40
K.,1FWsomP9StpCcXNWmJk8Cl,85,320030,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.454,0.4,3,D#,1,major,-10.261,0.0265,0.139,93.719,4,40
K.,1FWsomP9StpCcXNWmJk8Cl,85,320030,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.454,0.4,3,D#,1,major,-10.261,0.0265,0.139,93.719,4,40
K.,1FWsomP9StpCcXNWmJk8Cl,85,320030,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.454,0.4,3,D#,1,major,-10.261,0.0265,0.139,93.719,4,40
Each Time You Fall in Love,2hIsd0F6ZGfHCC1xa7vSad,70,290630,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.378,0.533,10,A#,1,major,-8.843,0.0279,0.479,75.927,4,10
Each Time You Fall in Love,2hIsd0F6ZGfHCC1xa7vSad,70,290630,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.378,0.533,10,A#,1,major,-8.843,0.0279,0.479,75.927,4,10
Each Time You Fall in Love,2hIsd0F6ZGfHCC1xa7vSad,70,290630,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.378,0.533,10,A#,1,major,-8.843,0.0279,0.479,75.927,4,10
Each Time You Fall in Love,2hIsd0F6ZGfHCC1xa7vSad,70,290630,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.378,0.533,10,A#,1,major,-8.843,0.0279,0.479,75.927,4,10
Sunsetz,0SpkyS1Q4MD8GaVcP5YjT4,85,215150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.405,0.479,5,F,1,major,-9.396,0.0301,0.0527,75.37,4,30
Sunsetz,0SpkyS1Q4MD8GaVcP5YjT4,85,215150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.405,0.479,5,F,1,major,-9.396,0.0301,0.0527,75.37,4,30
Sunsetz,0SpkyS1Q4MD8GaVcP5YjT4,85,215150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.405,0.479,5,F,1,major,-9.396,0.0301,0.0527,75.37,4,30
Sunsetz,0SpkyS1Q4MD8GaVcP5YjT4,85,215150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.405,0.479,5,F,1,major,-9.396,0.0301,0.0527,75.37,4,30
Apocalypse,0yc6Gst2xkRu0eMLeRMGCX,90,290616,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.37,0.467,5,F,1,major,-9.013,0.0273,0.0205,94.485,4,35
Apocalypse,0yc6Gst2xkRu0eMLeRMGCX,90,290616,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.37,0.467,5,F,1,major,-9.013,0.0273,0.0205,94.485,4,35
Apocalypse,0yc6Gst2xkRu0eMLeRMGCX,90,290616,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.37,0.467,5,F,1,major,-9.013,0.0273,0.0205,94.485,4,35
Apocalypse,0yc6Gst2xkRu0eMLeRMGCX,90,290616,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.37,0.467,5,F,1,major,-9.013,0.0273,0.0205,94.485,4,35
Flash,6VJYENs5BugMc1dCVepivD,66,274576,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.561,0.367,0,C,0,minor,-10.35,0.0246,0.373,73.993,4,5
Flash,6VJYENs5BugMc1dCVepivD,66,274576,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.561,0.367,0,C,0,minor,-10.35,0.0246,0.373,73.993,4,5
Flash,6VJYENs5BugMc1dCVepivD,66,274576,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.561,0.367,0,C,0,minor,-10.35,0.0246,0.373,73.993,4,5
Flash,6VJYENs5BugMc1dCVepivD,66,274576,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.561,0.367,0,C,0,minor,-10.35,0.0246,0.373,73.993,4,5
Sweet,6ilc4vQcwMPlvAHFfsTGng,82,292110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.45,0.511,6,F#,1,major,-9.073,0.0276,0.353,96.563,4,20
Sweet,6ilc4vQcwMPlvAHFfsTGng,82,292110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.45,0.511,6,F#,1,major,-9.073,0.0276,0.353,96.563,4,20
Sweet,6ilc4vQcwMPlvAHFfsTGng,82,292110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.45,0.511,6,F#,1,major,-9.073,0.0276,0.353,96.563,4,20
Sweet,6ilc4vQcwMPlvAHFfsTGng,82,292110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.45,0.511,6,F#,1,major,-9.073,0.0276,0.353,96.563,4,20
Opera House,6XdoudbyF67XLcwarEPy0L,71,365150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.361,0.291,5,F,1,major,-14.148,0.0338,0.722,115.999,4,9
Opera House,6XdoudbyF67XLcwarEPy0L,71,365150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.361,0.291,5,F,1,major,-14.148,0.0338,0.722,115.999,4,9
Opera House,6XdoudbyF67XLcwarEPy0L,71,365150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.361,0.291,5,F,1,major,-14.148,0.0338,0.722,115.999,4,9
Opera House,6XdoudbyF67XLcwarEPy0L,71,365150,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.361,0.291,5,F,1,major,-14.148,0.0338,0.722,115.999,4,9
Truly,2yyQmFCUPenLlfpfUxBnAd,66,244110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.449,0.383,4,E,1,major,-9.808,0.0278,0.145,96.549,4,9
Truly,2yyQmFCUPenLlfpfUxBnAd,66,244110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.449,0.383,4,E,1,major,-9.808,0.0278,0.145,96.549,4,9
Truly,2yyQmFCUPenLlfpfUxBnAd,66,244110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.449,0.383,4,E,1,major,-9.808,0.0278,0.145,96.549,4,9
Truly,2yyQmFCUPenLlfpfUxBnAd,66,244110,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.449,0.383,4,E,1,major,-9.808,0.0278,0.145,96.549,4,9
John Wayne,6TWcSqCntZhH5vyc35kkob,73,258483,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.441,0.465,3,D#,1,major,-8.389,0.0291,0.343,123.933,4,45
John Wayne,6TWcSqCntZhH5vyc35kkob,73,258483,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.441,0.465,3,D#,1,major,-8.389,0.0291,0.343,123.933,4,45
John Wayne,6TWcSqCntZhH5vyc35kkob,73,258483,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.441,0.465,3,D#,1,major,-8.389,0.0291,0.343,123.933,4,45
John Wayne,6TWcSqCntZhH5vyc35kkob,73,258483,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.441,0.465,3,D#,1,major,-8.389,0.0291,0.343,123.933,4,45
Young & Dumb,514vvD0m17sJuYzoOqcE2Q,66,273896,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,ambient pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.403,0.521,0,C,1,major,-8.842,0.028,0.507,97.053,4,26
Young & Dumb,514vvD0m17sJuYzoOqcE2Q,66,273896,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,dream pop,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.403,0.521,0,C,1,major,-8.842,0.028,0.507,97.053,4,26
Young & Dumb,514vvD0m17sJuYzoOqcE2Q,66,273896,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,el paso indie,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.403,0.521,0,C,1,major,-8.842,0.028,0.507,97.053,4,26
Young & Dumb,514vvD0m17sJuYzoOqcE2Q,66,273896,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,shoegaze,9026393,80,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,2017,0.403,0.521,0,C,1,major,-8.842,0.028,0.507,97.053,4,26
Flash,3EjJfMN67Bcv3FCGR9UgBB,63,171026,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.659,0.345,5,F,1,major,-11.776,0.0615,0.55,128.162,4,7
Flash,3EjJfMN67Bcv3FCGR9UgBB,63,171026,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.659,0.345,5,F,1,major,-11.776,0.0615,0.55,128.162,4,7
Montfermeil,5MeERwoBZ3eiLSpELwF8lB,58,169880,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.718,0.449,4,E,0,minor,-9.694,0.229,0.472,79.963,4,6
Montfermeil,5MeERwoBZ3eiLSpELwF8lB,58,169880,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.718,0.449,4,E,0,minor,-9.694,0.229,0.472,79.963,4,6
Regarde-moi,72g7nvXgf8gcnUIwRgK43s,55,176880,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.842,0.548,5,F,0,minor,-9.487,0.25,0.472,105.026,4,6
Regarde-moi,72g7nvXgf8gcnUIwRgK43s,55,176880,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.842,0.548,5,F,0,minor,-9.487,0.25,0.472,105.026,4,6
Plus de larmes - maquette mai 2018,3M5NkvLHyKp3HZvyB7XU2G,43,258573,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.691,0.521,9,A,0,minor,-8.178,0.159,0.588,126.165,4,13
Plus de larmes - maquette mai 2018,3M5NkvLHyKp3HZvyB7XU2G,43,258573,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.691,0.521,9,A,0,minor,-8.178,0.159,0.588,126.165,4,13
Yusuf,0KkYnvXqrdfXZr3jvS9ake,50,218066,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.587,0.355,3,D#,0,minor,-12.666,0.0468,0.779,84.974,4,22
Yusuf,0KkYnvXqrdfXZr3jvS9ake,50,218066,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.587,0.355,3,D#,0,minor,-12.666,0.0468,0.779,84.974,4,22
Ne me ramène pas,1GTguXeRUcPXTX7HSdxme8,62,136506,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.737,0.522,6,F#,0,minor,-8.492,0.511,0.542,89.913,4,1
Ne me ramène pas,1GTguXeRUcPXTX7HSdxme8,62,136506,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.737,0.522,6,F#,0,minor,-8.492,0.511,0.542,89.913,4,1
Mômes,2pGumFrytHtPXSoaIpwG0L,58,176800,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.687,0.511,0,C,0,minor,-8.148,0.184,0.456,149.92,4,1
Mômes,2pGumFrytHtPXSoaIpwG0L,58,176800,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.687,0.511,0,C,0,minor,-8.148,0.184,0.456,149.92,4,1
X-men,3PKHpkd8M8mLireAkEDhsR,52,249560,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.744,0.512,0,C,0,minor,-8.429,0.255,0.252,140.443,4,1
X-men,3PKHpkd8M8mLireAkEDhsR,52,249560,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.744,0.512,0,C,0,minor,-8.429,0.255,0.252,140.443,4,1
Plus de larmes,2zStow9S2MJtVJ2aemtkza,52,214293,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.461,0.533,9,A,0,minor,-8.825,0.113,0.473,127.254,4,7
Plus de larmes,2zStow9S2MJtVJ2aemtkza,52,214293,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.461,0.533,9,A,0,minor,-8.825,0.113,0.473,127.254,4,7
Le vrai moi,7l9KrpGKXFQz8ardrajf9c,48,201120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.5,0.218,11,B,1,major,-15.037,0.0785,0.983,120.592,4,2
Le vrai moi,7l9KrpGKXFQz8ardrajf9c,48,201120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.5,0.218,11,B,1,major,-15.037,0.0785,0.983,120.592,4,2
Skit Roman,0K8WVYSz9Kv3du6jZsdaA7,38,31693,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.719,0.252,5,F,0,minor,-17.766,0.868,0.313,126.144,4,3
Skit Roman,0K8WVYSz9Kv3du6jZsdaA7,38,31693,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.719,0.252,5,F,0,minor,-17.766,0.868,0.313,126.144,4,3
Trop beau,1KidQUIkY2DimUdpSoQanf,69,244586,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.748,0.66,4,E,0,minor,-6.034,0.0404,0.295,123.902,4,20
Trop beau,1KidQUIkY2DimUdpSoQanf,69,244586,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.748,0.66,4,E,0,minor,-6.034,0.0404,0.295,123.902,4,20
Skit Mamaz,1UsLf7ZkACP1PvfPCYtL6c,38,30400,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.768,0.225,4,E,1,major,-22.345,0.877,0.848,115.185,3,4
Skit Mamaz,1UsLf7ZkACP1PvfPCYtL6c,38,30400,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.768,0.225,4,E,1,major,-22.345,0.877,0.848,115.185,3,4
Beau la folie,3NSQaBL6f27NIsUHRe2waF,61,190120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.424,0.559,11,B,0,minor,-8.34,0.206,0.422,164.652,5,30
Beau la folie,3NSQaBL6f27NIsUHRe2waF,61,190120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.424,0.559,11,B,0,minor,-8.34,0.206,0.422,164.652,5,30
Évidemment,62aA9xeY8O8LJBWdIb3OJT,65,198640,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.64,0.715,10,A#,0,minor,-7.041,0.0945,0.675,92.878,4,5
Évidemment,62aA9xeY8O8LJBWdIb3OJT,65,198640,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.64,0.715,10,A#,0,minor,-7.041,0.0945,0.675,92.878,4,5
Dans le livret,02vJiPY11E745VCpnAkpJr,39,123120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.572,0.221,10,A#,0,minor,-18.416,0.0276,0.947,90.018,4,2
Dans le livret,02vJiPY11E745VCpnAkpJr,39,123120,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,Amina,5dZVLJVUZduRmYFINFgE7Y,2019,0.572,0.221,10,A#,0,minor,-18.416,0.0276,0.947,90.018,4,2
70,28i2jifRUwMGCf4NJ7axxr,49,264133,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.683,0.693,1,C#,1,major,-6.838,0.148,0.16,89.982,4,1
70,28i2jifRUwMGCf4NJ7axxr,49,264133,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.683,0.693,1,C#,1,major,-6.838,0.148,0.16,89.982,4,1
Skit Skate,2xGORrkPyeoOdsWavo5PkG,33,94693,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.22,0.377,7,G,1,major,-12.7,0.0367,0.934,66.787,4,1
Skit Skate,2xGORrkPyeoOdsWavo5PkG,33,94693,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.22,0.377,7,G,1,major,-12.7,0.0367,0.934,66.787,4,1
Yeux disent,6RRZ02CvXNXNJICAZKg449,64,212586,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.741,0.631,7,G,0,minor,-7.133,0.168,0.545,113.71,4,13
Yeux disent,6RRZ02CvXNXNJICAZKg449,64,212586,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.741,0.631,7,G,0,minor,-7.133,0.168,0.545,113.71,4,13
Sur le sol,5VNdbo93Rnes3wDyU39IXP,42,293080,Lomepal,1Yfe3ONJlioHys7jwHdfVm,french hip hop,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.777,0.664,11,B,0,minor,-5.744,0.15,0.688,164.027,4,3
Sur le sol,5VNdbo93Rnes3wDyU39IXP,42,293080,Lomepal,1Yfe3ONJlioHys7jwHdfVm,rap conscient,2056373,65,FLIP (Deluxe),7C809pDAlv4nolQo5DnkXI,2017,0.777,0.664,11,B,0,minor,-5.744,0.15,0.688,164.027,4,3
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,art pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,art rock,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,baroque pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,new wave pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,permanent wave,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,piano rock,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
Prelude - 2018 Remaster,2Z6ynWKfXbp66zGf5GSbyD,36,85893,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,singer-songwriter,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.471,0.0158,4,E,1,major,-32.832,0.0307,0.853,51.437,3,1
An Architect's Dream - 2018 Remaster,0RwmRvaoJKpTMnenlxYMxc,30,294853,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,art pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.69,0.152,11,B,1,major,-22.106,0.0351,0.618,104.121,4,1
An Architect's Dream - 2018 Remaster,0RwmRvaoJKpTMnenlxYMxc,30,294853,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,art rock,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.69,0.152,11,B,1,major,-22.106,0.0351,0.618,104.121,4,1
An Architect's Dream - 2018 Remaster,0RwmRvaoJKpTMnenlxYMxc,30,294853,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,baroque pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.69,0.152,11,B,1,major,-22.106,0.0351,0.618,104.121,4,1
An Architect's Dream - 2018 Remaster,0RwmRvaoJKpTMnenlxYMxc,30,294853,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,new wave pop,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.69,0.152,11,B,1,major,-22.106,0.0351,0.618,104.121,4,1
An Architect's Dream - 2018 Remaster,0RwmRvaoJKpTMnenlxYMxc,30,294853,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,permanent wave,1775590,66,Aerial (2018 Remaster),6EK8l8rFuMpAn27TNOCwsH,2005,0.69,0.152,11,B,1,major,-22.106,0.0351,0.618,104.121,4,1
